time,x,y,id,risk-so-far,total-risk
56.96,0.7551,1.3106,107,0.0010066420712396829,0.0011411232267168891
56.96,-2.1302,3.1845,108,0.0,0.0
56.96,0.7003,2.0959,109,0.0,0.0
56.96,1.3524,4.3422,110,0.0,0.0
56.96,3.5008,3.6296,111,0.0,2.3411479320056827e-05
56.96,3.58,1.9348,112,0.0,0.0
56.96,4.2783,1.3837,113,0.0,0.00013461666627700986
56.96,4.4245,3.0045,114,0.0,2.3411479320056827e-05
56.96,0.5095,3.3809,115,0.0,0.0
57.0,-3.8641,4.4051,96,0.0,0.0
57.0,-5.3634,1.6361,101,0.001535729473895131,0.001535729473895131
57.0,-5.2011,3.8487,102,0.0,0.0
57.0,-2.3475,2.1327,103,0.0,0.0
57.0,0.8552,0.6823,105,0.0010066420712396829,0.0010066420712396829
57.0,-0.2875,2.7669,106,0.0,0.0
57.0,0.7162,1.3073,107,0.0010066420712396829,0.0011411232267168891
57.0,-2.189,3.1802,108,0.0,0.0
57.0,0.6297,2.0886,109,0.0,0.0
57.0,1.3101,4.3515,110,0.0,0.0
57.0,3.4569,3.6237,111,0.0,2.3411479320056827e-05
57.0,3.522,1.9413,112,0.0,0.0
57.0,4.1823,1.363,113,0.0,0.00013461666627700986
57.0,4.3625,3.0037,114,0.0,2.3411479320056827e-05
57.0,0.4617,3.3736,115,0.0,0.0
57.04,-3.9102,4.4103,96,0.0,0.0
57.04,-5.272,3.8492,102,0.0,0.0
57.04,-2.4089,2.1269,103,0.0,0.0
57.04,0.8192,0.675,105,0.0010066420712396829,0.0010066420712396829
57.04,-0.3596,2.7661,106,0.0,0.0
57.04,0.6738,1.3036,107,0.0010066420712396829,0.0011411232267168891
57.04,-2.2484,3.1704,108,0.0,0.0
57.04,0.5604,2.0826,109,0.0,0.0
57.04,1.2801,4.3595,110,0.0,0.0
57.04,3.4123,3.6187,111,0.0,2.3411479320056827e-05
57.04,3.4454,1.9483,112,0.0,0.0
57.04,4.0879,1.3466,113,0.0,0.00013461666627700986
57.04,4.3036,3.0055,114,0.0,2.3411479320056827e-05
57.04,0.4137,3.3681,115,0.0,0.0
57.08,-3.9536,4.413,96,0.0,0.0
57.08,-5.3719,3.8567,102,0.0,0.0
57.08,-2.4707,2.13,103,0.0,0.0
57.08,0.7877,0.6584,105,0.0010066420712396829,0.0010066420712396829
57.08,-0.4343,2.7626,106,0.0,0.0
57.08,0.6302,1.2989,107,0.0010066420712396829,0.0011411232267168891
57.08,-2.3111,3.167,108,0.0,0.0
57.08,0.4943,2.0806,109,0.0,0.0
57.08,1.2455,4.3736,110,0.0,0.0
57.08,3.3622,3.6098,111,0.0,2.3411479320056827e-05
57.08,3.3727,1.9561,112,0.0,0.0
57.08,4.0022,1.3204,113,0.0,0.00013461666627700986
57.08,4.2445,3.0103,114,0.0,2.3411479320056827e-05
57.08,0.3643,3.3655,115,0.0,0.0
57.120000000000005,-4.0023,4.4207,96,0.0,0.0
57.120000000000005,-5.444,3.8609,102,0.0,0.0
57.120000000000005,-2.5218,2.1288,103,0.0,0.0
57.120000000000005,0.7553,0.6413,105,0.0010066420712396829,0.0010066420712396829
57.120000000000005,-0.5088,2.7538,106,0.0,0.0
57.120000000000005,0.585,1.2977,107,0.0010066420712396829,0.0011411232267168891
57.120000000000005,-2.3633,3.1539,108,0.0,0.0
57.120000000000005,0.4294,2.0663,109,0.0,0.0
57.120000000000005,1.2067,4.3877,110,0.0,0.0
57.120000000000005,3.3139,3.6008,111,0.0,2.3411479320056827e-05
57.120000000000005,3.3024,1.963,112,0.0,0.0
57.120000000000005,3.9091,1.2976,113,0.0,0.00013461666627700986
57.120000000000005,4.1826,3.0176,114,0.0,2.3411479320056827e-05
57.120000000000005,0.3151,3.3658,115,0.0,0.0
57.16,-4.0509,4.4232,96,0.0,0.0
57.16,-2.577,2.1324,103,0.0,0.0
57.16,0.7204,0.6214,105,0.0010066420712396829,0.0010066420712396829
57.16,-0.5794,2.7461,106,0.0,0.0
57.16,0.5431,1.2938,107,0.0010066420712396829,0.0011411232267168891
57.16,-2.4182,3.147,108,0.0,0.0
57.16,0.3629,2.0649,109,0.0,0.0
57.16,1.1641,4.4089,110,0.0,0.0
57.16,3.255,3.5922,111,0.0,2.3411479320056827e-05
57.16,3.2321,1.9768,112,0.0,0.0
57.16,3.8417,1.2642,113,0.0,0.00013461666627700986
57.16,4.1194,3.0263,114,0.0,2.3411479320056827e-05
57.16,0.2651,3.3637,115,0.0,0.0
57.2,-4.1048,4.4281,96,0.0,0.0
57.2,-2.6348,2.1359,103,0.0,0.0
57.2,0.687,0.6004,105,0.0010066420712396829,0.0010066420712396829
57.2,-0.6468,2.746,106,0.0,0.0
57.2,0.5013,1.29,107,0.0010066420712396829,0.0011411232267168891
57.2,-2.4677,3.135,108,0.0,0.0
57.2,0.3,2.063,109,0.0,0.0
57.2,1.119,4.4271,110,0.0,0.0
57.2,3.2027,3.5809,111,0.0,2.3411479320056827e-05
57.2,3.1563,1.9901,112,0.0,0.0
57.2,3.7635,1.2488,113,0.0,0.00013461666627700986
57.2,4.0458,3.0319,114,0.0,2.3411479320056827e-05
57.2,0.2142,3.368,115,0.0,0.0
57.24,-4.1611,4.4225,96,0.0,0.0
57.24,-2.69,2.1395,103,0.0,0.0
57.24,0.6507,0.5862,105,0.0010066420712396829,0.0010066420712396829
57.24,-0.7128,2.7469,106,0.0,0.0
57.24,0.4568,1.286,107,0.0010066420712396829,0.0011411232267168891
57.24,-2.525,3.1228,108,0.0,0.0
57.24,0.2395,2.0691,109,0.0,0.0
57.24,1.0757,4.4447,110,0.0,0.0
57.24,3.1489,3.564,111,0.0,2.3411479320056827e-05
57.24,3.0972,2.0036,112,0.0,0.0
57.24,3.6811,1.2387,113,0.0,0.00013461666627700986
57.24,3.9722,3.0376,114,0.0,2.3411479320056827e-05
57.24,0.1661,3.3616,115,0.0,0.0
57.28,-4.2002,4.4161,96,0.0,0.0
57.28,-2.7478,2.1431,103,0.0,0.0
57.28,0.6199,0.5643,105,0.0010066420712396829,0.0010066420712396829
57.28,-0.7779,2.7479,106,0.0,0.0
57.28,0.4176,1.2796,107,0.0010066420712396829,0.0011411232267168891
57.28,-2.5798,3.1107,108,0.0,0.0
57.28,0.1766,2.0672,109,0.0,0.0
57.28,1.0209,4.4635,110,0.0,0.0
57.28,3.0905,3.5513,111,0.0,2.3411479320056827e-05
57.28,3.0342,2.0166,112,0.0,0.0
57.28,3.5945,1.2294,113,0.0,0.00013461666627700986
57.28,3.901,3.0513,114,0.0,2.3411479320056827e-05
57.28,0.1141,3.3619,115,0.0,0.0
57.32,-4.2607,4.4222,96,0.0,0.0
57.32,-2.798,2.1547,103,0.0,0.0
57.32,0.5912,0.54,105,0.0010066420712396829,0.0010066420712396829
57.32,-0.8329,2.7612,106,0.0,0.0
57.32,0.381,1.2785,107,0.0010066420712396829,0.0011411232267168891
57.32,-2.6345,3.0986,108,0.0,0.0
57.32,0.1153,2.0536,109,0.0,0.0
57.32,0.9757,4.4832,110,0.0,0.0
57.32,3.03,3.5408,111,0.0,2.3411479320056827e-05
57.32,2.9748,2.02,112,0.0,0.0
57.32,3.4942,1.2285,113,0.0,0.00013461666627700986
57.32,3.8194,3.0593,114,0.0,2.3411479320056827e-05
57.32,0.0607,3.3619,115,0.0,0.0
57.36,-4.3077,4.4129,96,0.0,0.0
57.36,-2.8571,2.1595,103,0.0,0.0
57.36,0.5596,0.5182,105,0.0010066420712396829,0.0010066420712396829
57.36,-0.8924,2.7539,106,0.0,0.0
57.36,0.3353,1.2803,107,0.0010066420712396829,0.0011411232267168891
57.36,-2.6945,3.0863,108,0.0,0.0
57.36,0.0514,2.0525,109,0.0,0.0
57.36,0.9172,4.5044,110,0.0,0.0
57.36,2.9804,3.5315,111,0.0,2.3411479320056827e-05
57.36,2.9127,2.0134,112,0.0,0.0
57.36,3.4081,1.2209,113,0.0,0.00013461666627700986
57.36,3.7483,3.0677,114,0.0,2.3411479320056827e-05
57.36,0.0096,3.3607,115,0.0,0.0
57.4,-4.3548,4.4089,96,0.0,0.0
57.4,-2.9175,2.1603,103,0.0,0.0
57.4,0.5301,0.496,105,0.0010066420712396829,0.0010066420712396829
57.4,-0.9601,2.7588,106,0.0,0.0
57.4,0.3032,1.2809,107,0.0010066420712396829,0.0011411232267168891
57.4,-2.7545,3.0767,108,0.0,0.0
57.4,-0.0119,2.0538,109,0.0,0.0
57.4,0.8662,4.5241,110,0.0,0.0
57.4,2.9401,3.5162,111,0.0,2.3411479320056827e-05
57.4,2.8583,2.0225,112,0.0,0.0
57.4,3.2817,1.2479,113,0.0,0.00013461666627700986
57.4,3.6771,3.0813,114,0.0,2.3411479320056827e-05
57.4,-0.0377,3.3645,115,0.0,0.0
57.44,-4.4043,4.3996,96,0.0,0.0
57.44,-2.9778,2.1612,103,0.0,0.0
57.44,0.5071,0.4744,105,0.0010066420712396829,0.0010066420712396829
57.44,-1.023,2.7569,106,0.0,0.0
57.44,0.2728,1.2821,107,0.0010066420712396829,0.0011411232267168891
57.44,-2.8061,3.0825,108,0.0,0.0
57.44,-0.0774,2.0518,109,0.0,0.0
57.44,0.8195,4.5423,110,0.0,0.0
57.44,2.8865,3.513,111,0.0,2.3411479320056827e-05
57.44,2.7907,2.0137,112,0.0,0.0
57.44,3.1939,1.244,113,0.0,0.00013461666627700986
57.44,3.6112,3.0925,114,0.0,2.3411479320056827e-05
57.44,-0.0916,3.3766,115,0.0,0.0
57.48,-4.4512,4.3877,96,0.0,0.0
57.48,-3.0395,2.1606,103,0.0,0.0
57.48,0.4779,0.4601,105,0.0010066420712396829,0.0010066420712396829
57.48,-1.0861,2.7578,106,0.0,0.0
57.48,0.2423,1.2833,107,0.0010066420712396829,0.0011411232267168891
57.48,-2.8696,3.0654,108,0.0,0.0
57.48,-0.1457,2.0551,109,0.0,0.0
57.48,0.7795,4.5621,110,0.0,0.0
57.48,2.8556,3.5038,111,0.0,2.3411479320056827e-05
57.48,2.7279,2.0092,112,0.0,0.0
57.48,3.0993,1.249,113,0.0,0.00013461666627700986
57.48,3.5558,3.1013,114,0.0,2.3411479320056827e-05
57.48,-0.1422,3.3845,115,0.0,0.0
57.52,-4.4867,4.3785,96,0.0,0.0
57.52,-3.1074,2.1534,103,0.0,0.0
57.52,0.4584,0.4362,105,0.0010066420712396829,0.0010066420712396829
57.52,-1.1528,2.757,106,0.0,0.0
57.52,0.218,1.2835,107,0.0010066420712396829,0.0011411232267168891
57.52,-2.9299,3.0636,108,0.0,0.0
57.52,-0.2113,2.0557,109,0.0,0.0
57.52,0.7368,4.5784,110,0.0,0.0
57.52,2.8028,3.5079,111,0.0,2.3411479320056827e-05
57.52,2.6698,2.0053,112,0.0,0.0
57.52,2.9968,1.2565,113,0.0,0.00013461666627700986
57.52,3.4979,3.1101,114,0.0,2.3411479320056827e-05
57.52,-0.1869,3.3981,115,0.0,0.0
57.56,-4.5257,4.3631,96,0.0,0.0
57.56,-3.1703,2.1489,103,0.0,0.0
57.56,0.438,0.4172,105,0.0010066420712396829,0.0010066420712396829
57.56,-1.2211,2.7602,106,0.0,0.0
57.56,0.1846,1.2842,107,0.0010066420712396829,0.0011411232267168891
57.56,-2.985,3.0646,108,0.0,0.0
57.56,-0.2809,2.0576,109,0.0,0.0
57.56,0.7075,4.5933,110,0.0,0.0
57.56,2.764,3.4981,111,0.0,2.3411479320056827e-05
57.56,2.6023,2.0002,112,0.0,0.0
57.56,2.8993,1.2719,113,0.0,0.00013461666627700986
57.56,3.4401,3.1136,114,0.0,2.3411479320056827e-05
57.56,-0.2383,3.4058,115,0.0,0.0
57.6,-4.5678,4.3396,96,0.0,0.0
57.6,-3.2253,2.1473,103,0.0,0.0
57.6,0.4175,0.4009,105,0.0010066420712396829,0.0010066420712396829
57.6,-1.2893,2.7608,106,0.0,0.0
57.6,0.1496,1.2953,107,0.0010066420712396829,0.0011411232267168891
57.6,-3.0401,3.0656,108,0.0,0.0
57.6,-0.3505,2.0621,109,0.0,0.0
57.6,0.6886,4.6111,110,0.0,0.0
57.6,2.7212,3.4942,111,0.0,2.3411479320056827e-05
57.6,2.5316,1.9955,112,0.0,0.0
57.6,2.8157,1.2616,113,0.0,0.00013461666627700986
57.6,3.4032,3.1178,114,0.0,2.3411479320056827e-05
57.6,-0.2905,3.4141,115,0.0,0.0
57.6,4.5953,3.8886,141,0.0,0.0
57.64,-4.6054,4.3354,96,0.0,0.0
57.64,-3.2803,2.1456,103,0.0,0.0
57.64,0.3994,0.3925,105,0.0010066420712396829,0.0010066420712396829
57.64,-1.3576,2.764,106,0.0,0.0
57.64,0.1231,1.305,107,0.0010066420712396829,0.0011411232267168891
57.64,-3.0925,3.064,108,0.0,0.0
57.64,-0.4268,2.0703,109,0.0,0.0
57.64,0.6569,4.6206,110,0.0,0.0
57.64,2.6743,3.4909,111,0.0,2.3411479320056827e-05
57.64,2.4399,1.9901,112,0.0,0.0
57.64,2.7539,1.2637,113,0.0,0.00013461666627700986
57.64,3.3482,3.1162,114,0.0,2.3411479320056827e-05
57.64,-0.3409,3.4159,115,0.0,0.0
57.64,4.5654,3.8878,141,0.0,0.0
57.68,-4.6439,4.3126,96,0.0,0.0
57.68,-3.3354,2.144,103,0.0,0.0
57.68,0.379,0.3735,105,0.0010066420712396829,0.0010066420712396829
57.68,-1.4297,2.7606,106,0.0,0.0
57.68,0.0923,1.3193,107,0.0010066420712396829,0.0011411232267168891
57.68,-3.1477,3.0676,108,0.0,0.0
57.68,-0.4898,2.0711,109,0.0,0.0
57.68,0.6253,4.6249,110,0.0,0.0
57.68,2.6237,3.4881,111,0.0,2.3411479320056827e-05
57.68,2.3801,1.9876,112,0.0,0.0
57.68,2.6938,1.2567,113,0.0,0.00013461666627700986
57.68,3.2854,3.109,114,0.0,2.3411479320056827e-05
57.68,-0.3957,3.409,115,0.0,0.0
57.68,4.5391,3.8888,141,0.0,0.0
57.72,-4.6845,4.3035,96,0.0,0.0
57.72,-3.3852,2.1425,103,0.0,0.0
57.72,0.3531,0.3622,105,0.0010066420712396829,0.0010066420712396829
57.72,-1.5003,2.7559,106,0.0,0.0
57.72,0.0647,1.3295,107,0.0010066420712396829,0.0011411232267168891
57.72,-3.1996,3.0634,108,0.0,0.0
57.72,-0.5526,2.064,109,0.0,0.0
57.72,0.5895,4.627,110,0.0,0.0
57.72,2.5762,3.4855,111,0.0,2.3411479320056827e-05
57.72,2.3128,1.9808,112,0.0,0.0
57.72,2.6295,1.2485,113,0.0,0.00013461666627700986
57.72,3.207,3.1015,114,0.0,2.3411479320056827e-05
57.72,-0.4456,3.4101,115,0.0,0.0
57.72,4.5164,3.8943,141,0.0,0.0
57.76,-4.7346,4.29,96,0.0,0.0
57.76,-3.4428,2.1408,103,0.0,0.0
57.76,0.3296,0.3563,105,0.0010066420712396829,0.0010066420712396829
57.76,-1.5671,2.7499,106,0.0,0.0
57.76,0.0393,1.336,107,0.0010066420712396829,0.0011411232267168891
57.76,-3.2526,3.0671,108,0.0,0.0
57.76,-0.6178,2.0515,109,0.0,0.0
57.76,0.5582,4.6231,110,0.0,0.0
57.76,2.5229,3.4828,111,0.0,2.3411479320056827e-05
57.76,2.2442,1.9763,112,0.0,0.0
57.76,2.5631,1.2322,113,0.0,0.00013461666627700986
57.76,3.1391,3.0916,114,0.0,2.3411479320056827e-05
57.76,-0.4954,3.4087,115,0.0,0.0
57.76,4.4936,3.901,141,0.0,0.0
57.8,-4.8022,4.2828,96,0.0,0.0
57.8,-3.511,2.1388,103,0.0,0.0
57.8,0.3037,0.3477,105,0.0010066420712396829,0.0010066420712396829
57.8,-1.6377,2.7426,106,0.0,0.0
57.8,0.0145,1.3411,107,0.0010066420712396829,0.0011411232267168891
57.8,-3.2999,3.071,108,0.0,0.0
57.8,-0.6804,2.0418,109,0.0,0.0
57.8,0.5308,4.6156,110,0.0,0.0
57.8,2.4715,3.483,111,0.0,2.3411479320056827e-05
57.8,2.1843,1.9632,112,0.0,0.0
57.8,2.4652,1.2276,113,0.0,0.00013461666627700986
57.8,3.0712,3.0817,114,0.0,2.3411479320056827e-05
57.8,-0.5444,3.4036,115,0.0,0.0
57.8,4.4676,3.9089,141,0.0,0.0
57.84,-4.8598,4.2785,96,0.0,0.0
57.84,-3.5817,2.1367,103,0.0,0.0
57.84,0.2776,0.3416,105,0.0010066420712396829,0.0010066420712396829
57.84,-1.7083,2.7379,106,0.0,0.0
57.84,-0.0182,1.3459,107,0.0010066420712396829,0.0011411232267168891
57.84,-3.3552,3.0772,108,0.0,0.0
57.84,-0.7461,2.0451,109,0.0,0.0
57.84,0.5056,4.6075,110,0.0,0.0
57.84,2.4201,3.4843,111,0.0,2.3411479320056827e-05
57.84,2.1267,1.9688,112,0.0,0.0
57.84,2.4222,1.2204,113,0.0,0.00013461666627700986
57.84,3.0216,3.0724,114,0.0,2.3411479320056827e-05
57.84,-0.5934,3.3978,115,0.0,0.0
57.84,4.4374,3.9156,141,0.0,0.0
57.88,-4.9096,4.2797,96,0.0,0.0
57.88,-3.6172,2.1387,103,0.0,0.0
57.88,0.2488,0.3408,105,0.0010066420712396829,0.0010066420712396829
57.88,-1.7751,2.732,106,0.0,0.0
57.88,-0.046,1.3472,107,0.0010066420712396829,0.0011411232267168891
57.88,-3.4098,3.0781,108,0.0,0.0
57.88,-0.8114,2.0353,109,0.0,0.0
57.88,0.4844,4.5971,110,0.0,0.0
57.88,2.3704,3.4875,111,0.0,2.3411479320056827e-05
57.88,2.0735,1.9689,112,0.0,0.0
57.88,2.3477,1.2168,113,0.0,0.00013461666627700986
57.88,2.959,3.06,114,0.0,2.3411479320056827e-05
57.88,-0.6414,3.3905,115,0.0,0.0
57.88,4.4035,3.9237,141,0.0,0.0
57.92,-4.9544,4.2862,96,0.0,0.0
57.92,-3.6734,2.1313,103,0.0,0.0
57.92,0.2206,0.3315,105,0.0010066420712396829,0.0010066420712396829
57.92,-1.8496,2.7258,106,0.0,0.0
57.92,-0.0775,1.3488,107,0.0010066420712396829,0.0011411232267168891
57.92,-3.4629,3.0819,108,0.0,0.0
57.92,-0.8741,2.0256,109,0.0,0.0
57.92,0.4643,4.5871,110,0.0,0.0
57.92,2.3165,3.4974,111,0.0,2.3411479320056827e-05
57.92,2.024,1.9726,112,0.0,0.0
57.92,2.2722,1.2149,113,0.0,0.00013461666627700986
57.92,2.8834,3.0447,114,0.0,2.3411479320056827e-05
57.92,-0.7285,3.3619,115,0.0,0.0
57.92,4.3656,3.9325,141,0.0,0.0
57.96,-4.9991,4.2901,96,0.0,0.0
57.96,-3.7363,2.1321,103,0.0,0.0
57.96,0.186,0.3304,105,0.0010066420712396829,0.0010066420712396829
57.96,-1.9149,2.716,106,0.0,0.0
57.96,-0.1069,1.3496,107,0.0010066420712396829,0.0011411232267168891
57.96,-3.5252,3.0765,108,0.0,0.0
57.96,-0.9435,2.0222,109,0.0,0.0
57.96,0.4443,4.5692,110,0.0,0.0
57.96,2.2706,3.4973,111,0.0,2.3411479320056827e-05
57.96,1.9708,1.9762,112,0.0,0.0
57.96,2.1807,1.2231,113,0.0,0.00013461666627700986
57.96,2.8443,3.0356,114,0.0,2.3411479320056827e-05
57.96,-0.7515,3.3748,115,0.0,0.0
57.96,4.3219,3.9424,141,0.0,0.0
58.0,-5.0439,4.2967,96,0.0,0.0
58.0,-3.7966,2.1303,103,0.0,0.0
58.0,0.1518,0.3379,105,0.0010066420712396829,0.0010066420712396829
58.0,-1.9842,2.7074,106,0.0,0.0
58.0,-0.1313,1.3469,107,0.0010066420712396829,0.0011411232267168891
58.0,-3.5808,3.0734,108,0.0,0.0
58.0,-1.0115,2.0175,109,0.0,0.0
58.0,0.4272,4.5629,110,0.0,0.0
58.0,2.2247,3.4973,111,0.0,2.3411479320056827e-05
58.0,1.9203,1.9832,112,0.0,0.0
58.0,2.0956,1.2192,113,0.0,0.00013461666627700986
58.0,2.7843,3.026,114,0.0,2.3411479320056827e-05
58.0,-0.786,3.3727,115,0.0,0.0
58.0,4.2736,3.9521,141,0.0,0.0
58.04,-5.086,4.3007,96,0.0,0.0
58.04,-3.8518,2.1339,103,0.0,0.0
58.04,0.115,0.3421,105,0.0010066420712396829,0.0010066420712396829
58.04,-2.0509,2.6906,106,0.0,0.0
58.04,-0.1699,1.3503,107,0.0010066420712396829,0.0011411232267168891
58.04,-3.6313,3.0745,108,0.0,0.0
58.04,-1.0796,2.0129,109,0.0,0.0
58.04,0.3957,4.5381,110,0.0,0.0
58.04,2.1801,3.4986,111,0.0,2.3411479320056827e-05
58.04,1.8621,1.9923,112,0.0,0.0
58.04,2.0127,1.2162,113,0.0,0.00013461666627700986
58.04,2.7294,3.0191,114,0.0,2.3411479320056827e-05
58.04,-0.8299,3.3646,115,0.0,0.0
58.04,4.2238,3.9614,141,0.0,0.0
58.08,-5.1228,4.3048,96,0.0,0.0
58.08,-3.9077,2.1362,103,0.0,0.0
58.08,0.0807,0.3489,105,0.0010066420712396829,0.0010066420712396829
58.08,-2.1185,2.6813,106,0.0,0.0
58.08,-0.2019,1.3483,107,0.0010066420712396829,0.0011411232267168891
58.08,-3.6833,3.0685,108,0.0,0.0
58.08,-1.1476,2.0056,109,0.0,0.0
58.08,0.3726,4.5258,110,0.0,0.0
58.08,2.133,3.4945,111,0.0,2.3411479320056827e-05
58.08,1.8075,2.0002,112,0.0,0.0
58.08,1.9333,1.2066,113,0.0,0.00013461666627700986
58.08,2.6744,3.0149,114,0.0,2.3411479320056827e-05
58.08,-0.8795,3.3579,115,0.0,0.0
58.08,4.1737,3.9706,141,0.0,0.0
58.08,4.5912,3.1987,143,0.0,0.0
58.120000000000005,-5.1622,4.3036,96,0.0,0.0
58.120000000000005,-3.9627,2.1397,103,0.0,0.0
58.120000000000005,0.0477,0.3545,105,0.0010066420712396829,0.0010066420712396829
58.120000000000005,-2.1903,2.6702,106,0.0,0.0
58.120000000000005,-0.2381,1.3483,107,0.0010066420712396829,0.0011411232267168891
58.120000000000005,-3.7242,3.0666,108,0.0,0.0
58.120000000000005,-1.2141,1.9919,109,0.0,0.0
58.120000000000005,0.3454,4.528,110,0.0,0.0
58.120000000000005,2.0857,3.4958,111,0.0,2.3411479320056827e-05
58.120000000000005,1.7458,2.0023,112,0.0,0.0
58.120000000000005,1.8535,1.2003,113,0.0,0.00013461666627700986
58.120000000000005,2.6116,3.0104,114,0.0,2.3411479320056827e-05
58.120000000000005,-0.934,3.3557,115,0.0,0.0
58.120000000000005,4.1266,3.9791,141,0.0,0.0
58.120000000000005,4.5115,3.1987,143,0.0,0.0
58.16,-5.1963,4.3053,96,0.0,0.0
58.16,-4.0153,2.1428,103,0.0,0.0
58.16,0.012,0.3652,105,0.0010066420712396829,0.0010066420712396829
58.16,-2.2592,2.6652,106,0.0,0.0
58.16,-0.2725,1.3436,107,0.0010066420712396829,0.0011411232267168891
58.16,-3.764,3.0625,108,0.0,0.0
58.16,-1.2834,1.9859,109,0.0,0.0
58.16,0.3111,4.5159,110,0.0,0.0
58.16,2.0372,3.4956,111,0.0,2.3411479320056827e-05
58.16,1.6792,2.0244,112,0.0,0.0
58.16,1.7802,1.1955,113,0.0,0.00013461666627700986
58.16,2.5619,3.0063,114,0.0,2.3411479320056827e-05
58.16,-0.9792,3.3576,115,0.0,0.0
58.16,4.0835,3.9861,141,0.0,0.0
58.16,4.4275,3.1985,143,0.0,0.0
58.2,-5.2383,4.3066,96,0.0,0.0
58.2,-4.0725,2.1457,103,0.0,0.0
58.2,-0.0211,0.3761,105,0.0010066420712396829,0.0010066420712396829
58.2,-2.327,2.6621,106,0.0,0.0
58.2,-0.3092,1.3399,107,0.0010066420712396829,0.0011411232267168891
58.2,-3.7955,3.0337,108,0.0,0.0
58.2,-1.3514,1.9812,109,0.0,0.0
58.2,0.2639,4.5171,110,0.0,0.0
58.2,1.9897,3.4961,111,0.0,2.3411479320056827e-05
58.2,1.6158,2.0376,112,0.0,0.0
58.2,1.7109,1.1868,113,0.0,0.00013461666627700986
58.2,2.4807,3.0012,114,0.0,2.3411479320056827e-05
58.2,-1.0329,3.3547,115,0.0,0.0
58.2,4.0437,3.9925,141,0.0,0.0
58.2,4.3446,3.2005,143,0.0,0.0
58.24,-5.2777,4.3081,96,0.0,0.0
58.24,-4.1231,2.1545,103,0.0,0.0
58.24,-0.0529,0.3856,105,0.0010066420712396829,0.0010066420712396829
58.24,-2.3944,2.6615,106,0.0,0.0
58.24,-0.3426,1.3347,107,0.0010066420712396829,0.0011411232267168891
58.24,-3.8573,3.0472,108,0.0,0.0
58.24,-1.417,1.9819,109,0.0,0.0
58.24,0.222,4.5133,110,0.0,0.0
58.24,1.9413,3.502,111,0.0,2.3411479320056827e-05
58.24,1.5531,2.0553,112,0.0,0.0
58.24,1.6351,1.1793,113,0.0,0.00013461666627700986
58.24,2.4285,2.9944,114,0.0,2.3411479320056827e-05
58.24,-1.0801,3.3559,115,0.0,0.0
58.24,4.0062,3.9965,141,0.0,0.0
58.24,4.2725,3.2035,143,0.0,0.0
58.28,-5.3221,4.3015,96,0.0,0.0
58.28,-4.1646,2.1561,103,0.0,0.0
58.28,-0.082,0.3952,105,0.0010066420712396829,0.0010066420712396829
58.28,-2.4594,2.6595,106,0.0,0.0
58.28,-0.3676,1.328,107,0.0010066420712396829,0.0011411232267168891
58.28,-3.8903,3.0425,108,0.0,0.0
58.28,-1.4799,1.9774,109,0.0,0.0
58.28,0.18,4.5146,110,0.0,0.0
58.28,1.8864,3.4951,111,0.0,2.3411479320056827e-05
58.28,1.4854,2.0694,112,0.0,0.0
58.28,1.564,1.1877,113,0.0,0.00013461666627700986
58.28,2.3657,2.9873,114,0.0,2.3411479320056827e-05
58.28,-1.13,3.357,115,0.0,0.0
58.28,4.618,1.5831,116,0.0,0.00570154923541899
58.28,3.9694,3.9985,141,0.0,0.0
58.28,4.1965,3.21,143,0.0,0.0
58.32,-5.3747,4.3052,96,0.0,0.0
58.32,-4.2262,2.1656,103,0.0,0.0
58.32,-0.108,0.3963,105,0.0010066420712396829,0.0010066420712396829
58.32,-2.5216,2.658,106,0.0,0.0
58.32,-0.3971,1.3224,107,0.0010066420712396829,0.0011411232267168891
58.32,-3.8785,3.1044,108,0.0,0.0
58.32,-1.5488,1.9709,109,0.0,0.0
58.32,0.1353,4.5186,110,0.0,0.0
58.32,1.8417,3.4931,111,0.0,2.3411479320056827e-05
58.32,1.4193,2.0858,112,0.0,0.0
58.32,1.4982,1.1963,113,0.0,0.00013461666627700986
58.32,2.282,2.9796,114,0.0,2.3411479320056827e-05
58.32,-1.1822,3.3573,115,0.0,0.0
58.32,4.5667,1.5784,116,0.0,0.00570154923541899
58.32,3.9329,3.9989,141,0.0,0.0
58.32,4.1298,3.2162,143,0.0,0.0
58.36,-5.4273,4.311,96,0.0,0.0
58.36,-4.2892,2.1751,103,0.0,0.0
58.36,-0.1349,0.3997,105,0.0010066420712396829,0.0010066420712396829
58.36,-2.5812,2.6564,106,0.0,0.0
58.36,-0.4245,1.3166,107,0.0010066420712396829,0.0011411232267168891
58.36,-3.9294,3.0868,108,0.0,0.0
58.36,-1.6081,1.9684,109,0.0,0.0
58.36,0.0878,4.5276,110,0.0,0.0
58.36,1.7848,3.4879,111,0.0,2.3411479320056827e-05
58.36,1.3638,2.0998,112,0.0,0.0
58.36,1.3931,1.2036,113,0.0,0.00013461666627700986
58.36,2.2114,2.9723,114,0.0,2.3411479320056827e-05
58.36,-1.2258,3.3607,115,0.0,0.0
58.36,4.5121,1.5775,116,0.0,0.00570154923541899
58.36,3.8933,3.9982,141,0.0,0.0
58.36,4.0678,3.2211,143,0.0,0.0
58.4,-5.4784,4.3153,96,0.0,0.0
58.4,-4.3432,2.1861,103,0.0,0.0
